0,30000.0
1,30004.67193416465
2,30010.566718360205
3,30013.72348957753
4,30019.521503708907
5,30027.034110480145
6,30032.27450355079
7,30031.63807961225
8,30040.935923648944
9,30048.12340022472
10,30046.737907219696
11,30055.0835779488
12,30062.82153763742
13,30068.218015829145
14,30066.502138191187
15,30077.26487034721
16,30081.164514888726
17,30076.560163963324
18,30098.5412821538
19,30099.389579680894
20,30096.259196942392
21,30099.803811973263
22,30101.5500299916
23,30125.60624614864
24,30115.16876846929
25,30121.389557458013
26,30122.871647484284
27,30128.41922395651
28,30128.247312050265
29,30144.743550882307
30,30136.458158127087
31,30151.432646580408
32,30170.373850004155
33,30149.169667360595
34,30153.832168544206
35,30190.709258631963
36,30181.26285548356
37,30187.069313755583
38,30194.029791737572
39,30191.549320803464
40,30207.161097448563
41,30184.72928256441
42,30222.61948661223
43,30229.756101957715
44,30204.085026705758
45,30212.62921559165
46,30237.70472224064
47,30239.94424374801
48,30229.056922853153
49,30257.77581347566
50,30239.39111522196
51,30262.610913173387
52,30277.713854897367
53,30267.33541300715
54,30246.351253760076
55,30282.13776081637
56,30276.22898172346
57,30259.66898032469
58,30285.073680027024
59,30284.414459823627
60,30299.39191529967
61,30293.890109345255
62,30316.73058232228
63,30303.144721631903
64,30320.588684141174
65,30321.243880537288
66,30311.710094197646
67,30323.175000952586
68,30331.473373102337
69,30363.582167205717
70,30328.69644032492
71,30387.050521421846
72,30377.70838113649
73,30375.790139995945
74,30361.339343623767
75,30361.73254487242
76,30393.06021358063
77,30397.71762556379
78,30404.725545589787
79,30378.052182926862
80,30415.160591345873
81,30428.759638549232
82,30422.969926502436
83,30377.175587609414
84,30444.08246817369
85,30427.594566205924
86,30471.85480597948
87,30444.41529543499
88,30477.936782211404
89,30445.383344314487
90,30436.921258508355
91,30425.711480499253
92,30451.03004197449
93,30499.862015444043
94,30514.224847211583
95,30440.09774960651
96,30471.59108716757
97,30487.752746180155
98,30462.061303630286
99,30517.332703431486
100,30471.88292342063
101,30525.217698074535
102,30461.602642254908
103,30528.018340523322
104,30509.196262359026
105,30483.828225235433
106,30537.144710223372
107,30542.047906687232
108,30488.947123320686
109,30586.138090324708
110,30528.56772146648
111,30590.56702662161
112,30610.451507876234
113,30611.3640986295
114,30575.804795320248
115,30582.196545409563
116,30569.0480630136
117,30632.56644356804
118,30564.907779606954
119,30635.42695940161
120,30622.154615547814
121,30636.66641953519
122,30624.208960832864
123,30633.983270933226
124,30564.64112305517
125,30659.390092892274
126,30636.975195010124
127,30693.638980488446
128,30652.73522959356
129,30617.737378758924
130,30690.31104317882
131,30691.177322249318
132,30630.877936556917
133,30602.93039616684
134,30694.66049300305
135,30696.337188467493
136,30731.77847332283
137,30717.034731432308
138,30629.784009517953
139,30656.544569260623
140,30744.759708802674
141,30641.93173603415
142,30696.618853153195
143,30666.777311024714
144,30662.698826657033
145,30760.084945690527
146,30658.204340884207
147,30728.022609630785
148,30787.956086998387
149,30683.3439452955
150,30692.695565075242
151,30732.561187553427
152,30695.626910671406
153,30813.41736472982
154,30699.406050304573
155,30775.291444943297
156,30777.183799781444
157,30736.090339654555
158,30750.908266465263
159,30755.541751963057
160,30797.23225101281
161,30829.63526180156
162,30872.15359190433
163,30820.23933582309
164,30768.05688471357
165,30766.345399388665
166,30825.842035699894
167,30803.504332597127
168,30789.366502104916
169,30879.896438960408
170,30823.095539757524
171,30868.42298829388
172,30936.812650906577
173,30827.727990334635
174,30953.66432121629
175,30862.51208440333
176,30931.741955511818
177,30892.24901746406
178,30863.095230196228
179,30912.342263023173
180,30855.70878008009
181,30992.424352299357
182,30873.16677684569
183,30870.850474948384
184,30959.797042769722
185,30977.667355745984
186,30934.420681404197
187,30952.728955160153
188,31017.831694967255
189,30855.449930486884
190,30889.719688266017
191,30871.317596829198
192,30990.672311766517
193,30926.45948790337
194,30922.24602457975
195,30987.145261963655
196,30956.4296009628
197,31083.13005380045
198,31082.749624952932
199,30957.926727862134
200,31085.586315775225
201,31033.97473907597
202,31022.145766499238
203,31014.156361020847
204,31043.971137683395
205,31033.63173351533
206,31063.43032190349
207,30984.562367668717
208,31015.057319569216
209,30953.695842340254
210,31012.24482335471
211,31140.762729877126
212,31065.99092867435
213,30960.662815263207
214,31076.558275293923
215,31089.11179689685
216,31166.479486385855
217,31117.15877683021
218,31109.7042929714
219,31091.03673733111
220,31067.765239138796
221,31093.22376079696
222,31049.065350028286
223,31164.88286300299
224,31227.17611416058
225,31223.137973398225
226,31178.855995475027
227,31123.95898250093
228,31250.210744185115
229,31148.528004701548
230,31079.89945703066
231,31266.15255468478
232,31207.79124637273
233,31136.35002447382
234,31063.5829929953
235,31194.619196421198
236,31129.309588263746
237,31143.273574232993
238,31133.84930095352
239,31257.712535232808
240,31269.32618043447
241,31294.56416489941
242,31281.121706713213
243,31201.554965991494
244,31244.286687707823
245,31327.270530776168
246,31279.246721456326
247,31197.711906141016
248,31354.750010726304
249,31323.014511299738
250,31352.2025954081
251,31178.66644135679
252,31383.216079440233
253,31260.907322323445
254,31305.987062599783
255,31361.66920831142
256,31229.814506601364
257,31175.42216440518
258,31340.26196365509
259,31308.3927766497
260,31397.83678041176
261,31368.762625200263
262,31425.343849255176
263,31368.91210499685
264,31447.148142512597
265,31453.860940764316
266,31286.776073446046
267,31291.3679427646
268,31468.463199006088
269,31294.958146627083
270,31325.784036693916
271,31382.259367342023
272,31365.434376361805
273,31413.246195188207
274,31289.67699461416
275,31450.660582938188
276,31462.53362099822
277,31456.551055561165
278,31526.645700432276
279,31293.983975415056
280,31269.030806503088
281,31481.57678473733
282,31538.064025745327
283,31392.03919889229
284,31310.685873471644
285,31559.011529634674
286,31342.186075016045
287,31406.688783169033
288,31341.533302139123
289,31341.08039335541
290,31381.24411529281
291,31455.21213845723
292,31418.113413767936
293,31474.293844443666
294,31479.39890582783
295,31421.61063485422
296,31489.85904232364
297,31593.717390085472
298,31598.161985123606
299,31438.150646461367
300,31624.68164556831
301,31461.311468662505
302,31639.070674960294
303,31384.461768193232
304,31624.21301100424
305,31560.22974107681
306,31515.35183447312
307,31563.72885210073
308,31645.044440273607
309,31554.513918967146
310,31462.022791697553
311,31634.142231594506
312,31622.641072973263
313,31584.826670101862
314,31575.059764348247
315,31619.250933568695
316,31684.75204129471
317,31478.192606314115
318,31671.582063587277
319,31487.112179031956
320,31574.3842081191
321,31637.180167433697
322,31502.72690747178
323,31604.691036886376
324,31512.54579868827
325,31521.28250349643
326,31756.76606764602
327,31709.71921336794
328,31780.177894558426
329,31658.695325238517
330,31618.961318929607
331,31556.87999286405
332,31708.693008270177
333,31650.307368018435
334,31639.182145862396
335,31555.30541067957
336,31657.690609340854
337,31742.918252962943
338,31783.145718168314
339,31582.540726637435
340,31586.803880870262
341,31775.0906059454
342,31703.673624974992
343,31574.443653474227
344,31734.413854067272
345,31681.72595206048
346,31901.211899757713
347,31864.33673901463
348,31746.81564322916
349,31617.530409939784
350,31635.976871477917
351,31600.614660622698
352,31819.416803234213
353,31854.059495376645
354,31729.702313531925
355,31881.687715170967
356,31676.811228307753
357,31751.676172789274
358,31968.824727778643
359,31749.350844187706
360,31656.70225250303
361,31976.447857060488
362,31989.733793617266
363,31703.956106923346
364,31727.608960248035
365,31828.904771542115
366,31981.375319407933
367,31820.77963581171
368,31774.69637691445
369,31666.842416861684
370,32012.05516024708
371,31855.905946956158
372,32003.553415820814
373,31729.80961302972
374,31983.30633518016
375,31896.498613308253
376,32067.751163656165
377,31760.428548805747
378,31774.865789258452
379,32028.888352692342
380,31992.47644061908
381,31988.895314167286
382,31781.748470771672
383,31877.542776683556
384,31736.236250526905
385,31825.786860891367
386,31860.075053084747
387,32092.08988350267
388,32062.337552690355
389,32032.137858395963
390,32070.873643980343
391,32100.24250784891
392,32114.374106903644
393,32041.558378819453
394,31929.738340527416
395,31894.508474554576
396,31974.75115258664
397,32154.74016996282
398,32036.126599529118
399,32024.668226863963
400,31878.468810445956
401,31993.61683754154
402,31905.906012495412
403,31945.078937282742
404,31882.64631086407
405,32117.947814196352
406,31934.27664897977
407,32068.204863655417
408,31924.100103683122
409,32190.789095845666
410,32191.8860606688
411,32146.11433587614
412,32107.758644926907
413,32183.93096045763
414,32116.094426138832
415,31959.437242743665
416,31996.152660175274
417,32229.791900491007
418,32269.2962526246
419,32100.352869571263
420,32265.49579870358
421,32066.50579199516
422,32168.32481128261
423,32186.279405970585
424,32089.762913354298
425,32297.903570889386
426,31970.73728288805
427,32190.509409221493
428,32181.66234538784
429,32111.036649714453
430,32280.450746924183
431,32360.551003539997
432,32329.238614019407
433,32206.722655573332
434,32304.566682983255
435,32294.394133918122
436,32064.053090680645
437,32247.549999554496
438,32074.302386359468
439,32017.21270926486
440,32248.66762893764
441,32424.657966671573
442,32000.351001740994
443,32028.049719281604
444,32216.265533370544
445,32327.69560333926
446,32105.725669696018
447,32222.83199901542
448,32333.196987166662
449,32437.228404529884
450,32069.889002648335
451,32385.815498060936
452,32338.036739371226
453,32106.028826738533
454,32319.854898459
455,32443.708283319265
456,32349.24814736328
457,32473.02606403253
458,32328.886075878545
459,32308.543683709755
460,32161.47268709386
461,32423.458310576138
462,32262.17286050376
463,32273.62009785936
464,32290.66015138729
465,32355.783205689495
466,32428.800709772655
467,32263.33502577238
468,32270.32147398354
469,32521.534188012258
470,32542.370357790558
471,32241.886639499404
472,32447.590157957122
473,32511.007507935064
474,32383.643324950892
475,32463.702717151013
476,32485.41443947519
477,32609.376854295497
478,32284.317500925434
479,32549.16211303127
480,32481.170267163074
481,32386.61171524308
482,32174.26635148576
483,32557.911794353888
484,32263.67422106881
485,32584.517355159725
486,32657.32747161726
487,32282.133423620915
488,32556.215301068973
489,32454.42569521717
490,32257.6230368583
491,32319.953968538855
492,32437.292950429342
493,32670.526724411997
494,32344.0943223259
495,32718.931712313955
496,32688.757658725117
497,32261.96027421769
498,32733.9745569836
499,32653.685513921795
500,32419.169655735688
501,32611.26922666713
502,32362.94170294588
503,32595.61654241722
504,32312.88660922298
505,32553.022916633596
506,32584.432439668402
507,32419.417586637992
508,32660.406801521953
509,32665.681490189683
510,32775.56692032053
511,32546.898980390433
512,32354.62470656744
513,32417.615435254582
514,32676.288723970025
515,32711.62609146288
516,32359.25806065039
517,32391.467886141345
518,32662.075046655606
519,32595.85723262008
520,32347.403334895494
521,32575.382825211578
522,32423.96744245356
523,32772.78387957313
524,32463.433587174983
525,32837.30693841264
526,32629.615189359596
527,32552.41365704942
528,32756.85292765318
529,32606.38212803137
530,32572.07805457753
531,32477.206052367444
532,32910.06282041749
533,32514.91415374462
534,32838.34228368997
535,32923.83895624752
536,32517.335788834112
537,32654.529058332977
538,32700.363704441574
539,32444.661175245026
540,32643.390778146433
541,32489.582292756037
542,32465.617455502732
543,32694.837543952854
544,32821.51292375321
545,32865.15616280905
546,32605.797904299776
547,32917.78814422839
548,32538.31329863995
549,32903.3370217381
550,32505.452534199452
551,32682.181807521218
552,32502.39645356394
553,32945.766251753
554,32516.167515103814
555,32825.94159807936
556,32531.537646151122
557,32832.98129848658
558,32866.69070697785
559,33074.2414575406
560,32990.31714365557
561,32946.193252498095
562,32627.694220279005
563,33035.18733153608
564,32721.4836994022
565,32995.43705621908
566,33032.10086723792
567,32868.750543101065
568,32620.846414086132
569,32672.920203931477
570,32952.2705982617
571,32842.14015171186
572,33078.70968792846
573,32642.843830558446
574,32662.659300757645
575,32785.2893730996
576,33014.43380669024
577,32693.521167686064
578,32898.959628825236
579,32883.574559820925
580,32725.400537193593
581,32729.7438025051
582,32625.62110444398
583,33055.96330074273
584,32713.99807644349
585,32674.883757900734
586,32965.564922178826
587,32974.66887575882
588,33003.68114788263
589,33032.17086444979
590,32956.52911600865
591,33101.47832963214
592,33146.55686964049
593,32936.64728647804
594,32863.80647599907
595,33205.76386396254
596,32831.90191090432
597,32747.333119162588
598,32695.281339179117
599,32941.88433570579
600,33090.37704529363
601,32905.205755007184
602,33274.554605107594
603,32869.52314327207
604,32963.47497774773
605,32849.84542751713
606,32974.68837750927
607,32938.90226484531
608,33100.700715755534
609,33231.59550440487
610,33158.9171567503
611,32922.41079726069
612,33251.038011321245
613,33005.38442350435
614,33125.703665273046
615,32817.294699237085
616,33385.919215788264
617,33204.32813086897
618,33024.482853424925
619,33131.471892556765
620,33382.902870023136
621,33206.07156921848
622,33142.20433403381
623,33399.41971099828
624,33226.09374792658
625,33279.24048982856
626,33276.91466098798
627,33089.592524258915
628,33068.099229320724
629,33059.31767051637
630,33346.27312289253
631,33229.850306220236
632,32906.99987410542
633,32867.268230296155
634,33040.202596210125
635,33071.10702209588
636,33100.65165479294
637,33003.418307092354
638,33312.44077028238
639,33089.69892619939
640,33135.11519971453
641,33524.723321266516
642,33203.1860193538
643,33479.99352761543
644,33372.64152585179
645,33081.03304497913
646,32996.18085169363
647,33091.861949771745
648,33059.58621826104
649,33265.371269255535
650,33567.16774581578
651,33528.29271160472
652,33131.89797580612
653,33160.52505303723
654,33583.648432474176
655,33508.93430810454
656,33542.12912929873
657,32957.9612435572
658,33368.23163150757
659,33030.80160777491
660,33407.66763638364
661,33005.52638096888
662,33566.21551236184
663,33199.54134819311
664,33069.98682242418
665,33202.84396062646
666,33582.75422257796
667,33011.575187804534
668,33359.911009897936
669,33644.31784632474
670,33229.14068156438
671,33433.17440438356
672,33235.67206033371
673,33428.459792740905
674,33147.412508043955
675,33253.08404573806
676,33626.17245963308
677,33712.72945550045
678,33450.62872824818
679,33593.09217014924
680,33391.64009276314
681,33388.18937191919
682,33720.54349731857
683,33499.82678835488
684,33084.02532154946
685,33448.82610186709
686,33299.937955402595
687,33420.184246782774
688,33467.577906512524
689,33251.80905179121
690,33525.7966649832
691,33757.827234490826
692,33523.12764627624
693,33274.295718233036
694,33616.662683451774
695,33464.72817005196
696,33391.20261397673
697,33330.928724668134
698,33179.82736155368
699,33502.66780698044
700,33483.5833031966
701,33394.943866155336
702,33235.46605600143
703,33835.58483977869
704,33456.48251155799
705,33632.26740670329
706,33259.66182780878
707,33200.71574556421
708,33193.82279248868
709,33769.52884265411
710,33260.22602371992
711,33405.50719442875
712,33482.01130790601
713,33511.46698019278
714,33581.956946637096
715,33688.965375618296
716,33570.075825423635
717,33341.37780202224
718,33633.881848982586
719,33554.49193275215
720,33544.68962252546
721,33793.827308820786
722,33647.24660828835
723,33570.47272699961
724,33316.22154322462
725,33640.40893664299
726,33693.36530592857
727,33910.23070755545
728,33284.66540192089
729,33606.21540082579
730,33762.88948506395
731,33590.35874871698
732,33908.709432869655
733,33723.29395258436
734,33338.741986704474
735,33829.36209645405
736,33948.51653832641
737,33343.62685210925
738,33615.8502422409
739,33417.69777146099
740,33858.71157570582
741,33893.82701950974
742,33976.63941119017
743,33406.0596812497
744,33561.54292735083
745,34083.46123511387
746,33802.13208584205
747,34018.88499312745
748,33599.4720356564
749,33640.30221974514
750,33384.09602412061
751,33770.4226931736
